char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
fc0f84467d7e,T. R.,Harry Potter,died: Before 1991 | species: Human | gender: Male,"was created in the likeness of Tony Ravo, an artist who illustrated some Famous Witches and Wizards Cards for the first two games.https://www.mobygames.com/person/51990/tony-ravo/credits/

Appearances
  

Notes and references

Category:Deceased individuals
Category:Males
Category:Portraits
Category:Wizards
ru:Т.","T. R. was a wizard who had a portrait of himself hung in the Entrance Hall and on the first floor of Hogwarts Castle by the 1991–1992 school year. Behind the scenes This portrait appears in the PC version of . In the game's files, it was called TR104.bmp. T. R. was created in the likeness of Tony Ravo, an artist who illustrated some Famous Witches and Wizards Cards for the first two games.https://www.mobygames.com/person/51990/tony-ravo/credits/ Appearances Notes and references Category:Deceased individuals Category:Males Category:Portraits Category:Wizards ru:Т. Р."
5df6198aa904,Marie Dressler,Indiana Jones,"gender: Female | birth: November 9, 1868 | death: July 28, 1934",,"Marie Dressler was an actress. Remy Baudouin was not a fan of Dressler. During a party in October 1916, his objection to the pianist playing ""Heaven Will Protect the Working Girl"", a piece performed by Marie Dressler, led to a situation which left Baudouin with a black eye. Appearances The Mata Hari Affair External links Category:Canadians Category:Entertainers Category:Historical figures"
6d44c11c9bb4,Euron Greyjoy,Game of Thrones,"Birth: Pyke, the Iron Islands | Death: 305 ACRed Keep, King's Landing | Appearances: 9 episodes | First: ""Home"" | Last: ""The Bells"" | DeathEp: ""The Bells"" | Actor: Pilou Asbæk","Euron himself was subsequently killed in a duel by Cersei's brother and lover, Ser Jaime Lannister. Realizing that Euron has come to kill him, Balon attacks him with a knife, slashing his left cheek, but Euron easily overpowers his elder brother, and throws him off the bridge to his death. Euron reveals that he returned only a few days ago, leading Yara to realize that he murdered Balon.","King Euron Greyjoy was the brother of Balon Greyjoy, the Lord Reaper of Pyke and later King of the Iron Islands, and Aeron Greyjoy, a Drowned Man. He was also uncle to Balon's children, Rodrik, Maron, Yara, and Theon Greyjoy. After murdering Balon, Euron takes control of the Salt Throne with the support of many Ironborn, seeking to hunt down Yara and Theon, who oppose Euron and ally with Daenerys Targaryen. Euron is named commander of the Lannister fleet - although he primarily uses the Iron Fleet as his main ships - after he defeats the Ironborn and Dornish allies of Daenerys in Blackwater Bay, delivering Ellaria and Tyene Sand as a gift to Cersei Lannister, whom he intended to marry following the end of the Last War. Euron continues to remain an ally of Cersei, ferrying the Golden Company to Westeros, killing Rhaegal, and fighting at the Battle of King's Landing, where his fleet is burnt by Drogon. Euron himself was subsequently killed in a duel by Cersei's brother and lover, Ser J"
5c05ee4c1396,Othrod,Lord of the Rings,death: FA 510 | gender: Male,"Othrod was a ""lord of the Orcs"" of Angband that was slain by Tuor in Gondolin during the First Age., Vol. Othrod was ultimately slain by Tuor, who clove his helm with his axe, Dramborleg, in the process.","Othrod was a ""lord of the Orcs"" of Angband that was slain by Tuor in Gondolin during the First Age., Vol. II: The Book of Lost Tales Part Two, ""Index"", entry ""Othrod"" Biography During the Fall of Gondolin, Othrod was among those Orcs which assailed the Gondothlim alongside the Balrogs at the coming of the Drakes. Othrod was ultimately slain by Tuor, who clove his helm with his axe, Dramborleg, in the process. The slaying of Othrod was part of the famous onslaught which is said to have been the greatest killing of Orcs ever conducted by the Eldar., Vol. II: The Book of Lost Tales Part Two, ""The Fall of Gondolin"", p. 181 Etymology Othrod is clearly Gnomish, but it is not glossed. The Qenya cognate was Osorot.Parma Eldalamberon 13, ""The Alphabet of Rúmil & Early Noldorin Fragments"", p. 105 See also Balcmeg Lûg Orcobal References de:Othrod it:Othrod pl:Othrod Category:Gnomish names & words Category:Orcs Category:Characters in The Fall of Gondolin"
69f48fd81da8,Nathan Bolton,Pirates of the Caribbean,"gender: Male | died: Early 1710s, ''Wicked Wench'', the Bahamas | first: ''The Price of Freedom'' | last: ''The Price of Freedom''","Bolton was killed in the Bahamas during an attack on Wicked Wench. Appearances
The Price of Freedom

Notes and references

Category:Deceased individuals
Category:Males
Category:Merchant sailors
Category:Wicked Wench crew","Nathan Bolton was a sailor serving under the employment of the East India Trading Company. He most notably sailed alongside Captain Jack Sparrow as a crew member aboard a merchant ship, the Wicked Wench. Bolton was killed in the Bahamas during an attack on Wicked Wench. Behind the scenes Nathan Bolton appeared in A. C. Crispin's 2011 novel The Price of Freedom. Appearances The Price of Freedom Notes and references Category:Deceased individuals Category:Males Category:Merchant sailors Category:Wicked Wench crew"
1a1acf9d7e90,Paul Atreides,Dune,birth: 10176 AG | death: 10219 AG (age 43) | last: ''Children of Dune''(1976),"They let the Harkonnens think they had died from a coriolis storm. During this scuffle, Paul disarmed a proud Fremen, Jamis, who took offence at this ""presumptuous"" youth, and challenged Paul to a fight to the death. When they returned to the troop's sietch, they discovered that the Fremen Reverend Mother was near death, and with the fortuitous arrival of Jessica, a Bene Gesserit, they made Jessica their Sayyadina.","For Adaptation and Canon equivalents, see Paul Atreides (disambiguation) Paul Atreides (10176 A.G. - 10219 A.G.), predominantly known as Muad'Dib (also called Usul by the Fremen and The Atreides Bastard by the Bene Gesserit) was the last Duke of the noble House Atreides. The only son of Duke Leto Atreides and Bene Gesserit Sister Lady Jessica, he rose to power among the native Fremen on Arrakis in their efforts against the brutal occupation of House Harkonnen. His natural clairvoyant abilities were greatly enhanced by the spice melange, and he used his mother's knowledge of Bene Gesserit propaganda to embody the role of Fremen prophet Lisan al-Gaib. Their allied victory in the Desert War ousted Emperor Shaddam IV from the Golden Lion Throne, which became the seat of a new Atreides Empire. Paul ruled through twelve years of interstellar bloodshed and oppression before abdicating his throne and exiling himself into the deep desert after losing his eyes and his Fremen lover to the growi"
c30b2c08b34f,Kumboh,The Twilight Saga,species: Vampire | gender: Male | died: 1920 (killed by James and Victoria),"When he found out Alice was being targeted, he immediately changed her into a vampire, and battled James and Victoria to distract them until he was finally killed. ru:Кумбох
Category:Characters with special abilities
Category:Nomads
Category:The Storytellers
Category:Minor characters
Category:Deceased characters","Kumboh (pronounced Koom-'boʊ) was a vampire who appeared in the short film The Groundskeeper. He befriended a girl named Alice when he was working as a groundskeeper in the 1920s, and had a subtle gift of hypnotic vision. When he found out Alice was being targeted, he immediately changed her into a vampire, and battled James and Victoria to distract them until he was finally killed. Kumboh was portrayed by Kevin Craig West in the short segment, The Groundskeeper. He was also briefly portrayed by Will Williams in The Mary Alice Brandon File. Biography Kumboh was the throne prince of a tribe before becoming a vampire. He had since then wandered the Earth for thousands of years. The Groundskeeper thumb|left|200px|""A sprick of lavender, in your right pocket."" In the 1920s, he worked as a groundskeeper in a mental asylum at night, where he took advantage to feed on humans who could die without much notice being taken. During that time, he befriended amnesiac Mary Alice Brandon and came"
4049c9f9706f,Calleen (convor),Star Wars,death: c. 58 BBY Coruscant | species: Convor | gender: Female,"When Cenevax captured Dooku and his Padawan Qui-Gon Jinn, Calleen attacked the crime lord, but Cenevax killed the convor.","CalleenDooku: Jedi Lost script was a convor owned by the Jedi Master Lene Kostana, replacing her previous convor, Ferana. Kostana named the convor after Calleen, the Altiri goddess of wisdom. Jedi Master Dooku later used Calleen to follow the corrupt Coruscant Security Force inspector Sartori to the lair of the crime lord Cenevax. When Cenevax captured Dooku and his Padawan Qui-Gon Jinn, Calleen attacked the crime lord, but Cenevax killed the convor. Behind the scenes Calleen appeared in the audiobook Dooku: Jedi Lost, written by Cavan Scott and published in 2019. Appearances Dooku: Jedi Lost Dooku: Jedi Lost script Notes and references Category:Convorees Category:Females Category:Individuals with she/her pronouns Category:Named pets"
63bd522ae2cd,Leta Lestrange,Harry Potter,"born: Between 1 September 1896 and late April 1897Lestrange Manor | died: Early September 1927 (aged 30/31)Lestrange Mausoleum, Père Lachaise Cemetery, Paris, France | species: Human | gender: Female","From an early age, she was distraught over her unstable family lineage and the trauma of her unintentionally bringing about the death of her half-brother, Corvus Lestrange. In that same year, she sacrificed herself for them during a rally held in Paris by Gellert Grindelwald by distracting him by destroying his skull-hookah with a powerful spell. Clarisse also died soon after the birth.","Leta Lestrange (c. 1897 – September 1927) was a British-French pure-blood witch born into the Lestrange family. From an early age, she was distraught over her unstable family lineage and the trauma of her unintentionally bringing about the death of her half-brother, Corvus Lestrange. She attended Hogwarts School of Witchcraft and Wizardry between 1908 to 1915, where she was sorted into Slytherin and was often the target of bullying. While at school, she developed a close relationship with Newton Scamander, but the two parted ways when she caused trouble using a Jarvey and Newt took the blame, leading to his expulsion. In her adult life, Leta became determined to turn over a fresh leaf and live as a productive and appreciated member of the Department of Magical Law Enforcement. Leta had become the fiancée of Newt's older brother Theseus by 1927. In that same year, she sacrificed herself for them during a rally held in Paris by Gellert Grindelwald by distracting him by destroying his s"
6dfa2ba02410,Johnson,Indiana Jones,gender: Male | death: Before September 1909 Africa,"Despite Johnson's efforts to hide himself in a tree house, the injured lion returned and killed him. He was first pictured in the comic adaptation, were he was depicted as a bearded Caucasian.British East Africa, September 1909 comic

Appearances 
  Passion for Life 
British East Africa, September 1909 comic  

Notes and references

Category:Characters appearing in Young Indiana Jones
Category:Big game hunters
Category:Deceased","Johnson was a big game hunter. Biography Prior to September 1909, he had shot a lion in Africa, but had only wounded it. Despite Johnson's efforts to hide himself in a tree house, the injured lion returned and killed him. Passion for Life Legacy In September 1909, Teddy Roosevelt recounted Johnson's tragic end to those gathered at dinner at the Kirinyaga safari camp, on the evening that the Jones family had arrived. Frederick Selous thought the story was initially just a story, but Roosevelt claimed to be a witness. After hearing the story, Indiana Jones had trouble sleeping that night for fear of a wounded lion lurking and making sounds nearby. Behind the scenes Johnson was first mentioned in the The Young Indiana Jones Chronicles episode ""British East Africa, September 1909"". He was first pictured in the comic adaptation, were he was depicted as a bearded Caucasian.British East Africa, September 1909 comic Appearances Passion for Life British East Africa, September 1909 com"
4f112733729e,Archie,Game of Thrones,"Death: 304 ACThe Goldroad, the Reach","He was killed in the Battle of the Goldroad. He took part in the sack of Highgarden and later fought in the Battle of the Goldroad, where he was killed by Drogon.","Archie was a soldier in the who fought for House Lannister. He was killed in the Battle of the Goldroad. Biography Background Archie was known to frequent the brothels of King's Landing and was a favorite of Craya. He took part in the sack of Highgarden and later fought in the Battle of the Goldroad, where he was killed by Drogon. Game of Thrones: Season 8 Archie was one of the soldiers mentioned by Marei, Craya, and Dirah when they discuss the casualties of the Battle of the Goldroad. Appearances References Notes Category:Individuals mentioned in Game of Thrones Category:Servants and retainers of House Lannister Category:Westermen ru:Арчи"
f5910265e970,Isembold Took,Lord of the Rings,birth: TA 2842 (SR 1242) | death: TA 2946 (SR 1346) | gender: Male,,"Isembold Took was a Hobbit of the Shire. Biography Isembold was the fifth child of Gerontius Took and Adamanta Chubb. He came from a large family which included eleven other brothers and sisters: Isengrim, Hildigard, Isumbras, Hildigrim, Hildifons, Isembard, Hildibrand, Belladonna, Donnamira, Mirabella, and Isengar. The names of his wife and children are not known, though he was said to have many descendants., Appendix C: Family Trees, Took of Great Smials Translations Foreign LanguageTranslated nameArabicإزمبولد أخذتArmenian Իսեմբոլդ ՏուկBasque Isembold TukkBelarusian CyrillicІсемболд ТукBengaliইসেম্বলড টুকBulgarian CyrillicИсъмбълд ТукCatalan Isembold TucCzechIsembold BralDanishIsembold TokerDutchIsembold ToekFinnishIsembold TukFrenchIsembold TouqueGalician Isembold TucGeorgian ისემბოლდ ტუკიGermanIsembold TukGujaratiઇસિમ્બોલ્ડ ટૂકHebrewאיזמבולד לקחHindiईसेम्बोल्द टुक HungarianIsembold Tuk ItalianIsemboldo TucKannadaಇಸಂಬೊಲ್ಡ್ ಟುಕ್Kazakh CyrillicЫсемболд Ток ?Laotianີຊເມບໂລດຖໂກ ? "
a1dd2697cbd2,Morgan (Pirate Captain),Pirates of the Caribbean,"gender: Male | died: 1700s, ''Wicked Wench'', Caribbean Sea | first: ''Dead Men Tell No Tales'' | last: ''Dead Men Tell No Tales''","The pirate captain had been killed in the battle near the Devil's Triangle, and had left young Jack the Sparrow with a compass and a crew in need of leadership, warning Sparrow to never betray the compass. Biography
Pirate's life and death

Little is known of Morgan's life before engaging in piracy, eventually becoming captain of a ship named Wicked Wench, with young Jack Sparrow among his crew. 250px|left|thumb|Captain Morgan had been killed in the battle and left young Jack Sparrow with a compass and a crew in need of leadership against Salazar's ship, the Silent Mary.","Morgan was a pirate captain during the Age of Piracy. Most notably in command of the Wicked Wench, Captain Morgan participated in a sea battle between a fleet of pirate ships against the Silent Mary, a Spanish Navy ship under the command of Capitán Armando Salazar, known as the Butcher of the Sea or El Matador Del Mar. The pirate captain had been killed in the battle near the Devil's Triangle, and had left young Jack the Sparrow with a compass and a crew in need of leadership, warning Sparrow to never betray the compass. Biography Pirate's life and death Little is known of Morgan's life before engaging in piracy, eventually becoming captain of a ship named Wicked Wench, with young Jack Sparrow among his crew. Captain Morgan joined the fleet of pirate ships that tried to end the reign of terror by Capitán Armando Salazar of the Spanish Navy when he attempted to clean the seas from piracy. In a fierce battle near the mysterious Devil's Triangle, Captain Morgan's crew of the Wicked Wenc"
260d67391584,Ori Zhoma,Dune,death: 4 BG,"Because of this, she took to inject him with dozens of lethal chemicals in his office, then used her position to cover up her crime and rule the death a suicide. As Zhoma was the most accomplished and important member of the School after Bando's death, she was appointed leader. While Zhoma achieved these ends, she was killed by Roderick Corrino under the guise of Toure Bomoko, and the Crown Prince pretented that the DNA showed that it was the real Bomoko, both ending the riots over the Orange Catholic Bible and killings and getting rid of Zhoma.","Doctor Ori Zhoma [d. 4 BG] was a Suk Doctor who ran the flagship Suk school on [[Salusa Secundus/XD|Salusa Secindus]. Biography Zhoma trained in the Sisterhood of Rossak for two years, and great talent was seen in her by Mother Superior Raquella Berto-Anirul. Zhoma was interested in the potential of various Rossak drugs to increase strength, speed, endurance, mental acuity. But - a fact that was not discovered until much later - she also saw the profit potential, and she had started supplying black-market merchants with rare extracts and intensely potent drugs, selling them at exorbitant prices, until she was caught. When facing Raquella, Zhoma tried to rationalize the extracurricular activities by asserting that her actions benefited the Sisterhood, but the voices in the Reverend Mother's head had been skeptical. Zhoma claimed that she had added all the profits to the school’s coffers, which she had, but that did not excuse her primary transgression and the Mother Superior had no ch"
622b4c434bf5,Sasha,The Twilight Saga,"species: Vampire | gender: Female | died: 1000 AD (executed by Marcus, Felix and Demetri) | born: Pre-1000 AD","Centuries before Eleazar, Carmen and Garrett joined the coven, Sasha was executed by the Volturi, following their discovery of her illegal transformation of an immortal child named Vasilii. She kept his existence secret from her ""daughters"" to protect them from the fate of being executed by the Volturi, which indicated that she suspected it would happen. Eventually, her prediction came true when her child's indiscretion caught the Volturi's attention, and she and Vasilii were executed.","Sasha was a female vampire and the founder of what would become the Denali coven, in a time when they were living in Slovakia (then known as the Kingdom of Hungary). She was the one who transformed Tanya, Kate and Irina into vampires. Centuries before Eleazar, Carmen and Garrett joined the coven, Sasha was executed by the Volturi, following their discovery of her illegal transformation of an immortal child named Vasilii. She was only mentioned in Breaking Dawn by Carlisle Cullen when he was educating Bella Swan the history of vampires. She is portrayed by Andrea Powell in the second movie adaptation of Breaking Dawn. Biography Sasha was the creator of Tanya, Kate, and Irina: Tanya was initially a distant relative of Sasha. She was so intrigued by the idea of having another female vampire for company that she decided to turn Tanya; Within a century of Tanya's transformation, they came across Kate while attacking a carriage, and Sasha decided to create a sister to Tanya due to their p"
6fd9bb782910,Murk Lundi,Star Wars,"death: 29 BBY, Ploo system | species: Quermian | gender: Male","Even though they gained the object and Norval was killed, betrayed by an ally of his, Lundi died. Finding the holocron again

In 29 BBY, Lundi was freed by Kenobi, now a Jedi Knight following the death of Qui-Gon Jinn three years earlier, and his Padawan, Anakin Skywalker. However, Skywalker, fed up with Lundi, snapped at the Quermian, threatening him by saying that if the Sith did return, the Jedi would not be the only ones to be killed.","Murk Lundi was a male Quermian from the planet of Ploo II, and an expert on the history of the Sith. Working as a teacher on Coruscant, he gave lectures on the mysterious darksiders and was considered one of Coruscant's most knowledgeable beings on the Sith. In 39 BBY, Lundi, having researched the dark side for years, set out to recover a holocron on Kodai. He was tailed by the Jedi Qui-Gon Jinn and Obi-Wan Kenobi, yet despite this, he almost got the holocron. Only the interference of his power-hungry student Norval prevented him from gaining the artifact. However, Lundi was driven insane by the holocron's power and was arrested by the Jedi and placed in Republic custody. In 29 BBY, Kenobi and Anakin Skywalker freed him so that he might help them locate the holocron. Although the professor continually antagonized the two Jedi, he did help them look for it. However, the holocron was no longer on Kodai. Norval had already recovered it, so they went after him. Even though they gained the"
05bfd64e57b8,Tobias Stump,Harry Potter,died: Before 1991 | species: Human | gender: Male,"Appearances
  
 
 
 
 
 
 
 

Notes and references

de2:Tobias Stump
fr:Tobias Stump
pl:Tobias Stump
nl:Tobias Stump
ru:Тобиас Стамп
uk:Тобіас Стамп
Category:British or Irish individuals
Category:Deceased individuals
Category:Gryffindors
Category:Heads of House
Category:Males
Category:Portraits
Tobias
Category:Wizards","Professor Tobias Stump was a wizard that was depicted in a large painting that hung in Gryffindor Tower, at Hogwarts Castle. In his lifetime, he was Head of Gryffindor House. In the painting, Stump was depicted as watching over a game of Wizard's Chess between Podric Piles and Uric Oapley, with Muldoon Cragg standing behind him, absorbed in reading. Stump was depicted wearing a curly white powdered wig with a very high green pointy hat and a matching coat. Appearances Notes and references de2:Tobias Stump fr:Tobias Stump pl:Tobias Stump nl:Tobias Stump ru:Тобиас Стамп uk:Тобіас Стамп Category:British or Irish individuals Category:Deceased individuals Category:Gryffindors Category:Heads of House Category:Males Category:Portraits Tobias Category:Wizards"
8932e4da9cd1,Victor Bernard,Indiana Jones,"gender: Male | death: 1926 Ceiba, Mato Grosso, Brazil","Victor Bernard was an archaeologist who briefly held the position of chairman of London University's archaeology department following the death of predecessor Joanna Campbell. Bernard was nearly killed by lethal traps inside a temple Jones had excavated when he wrongly assumed the Mayan builders had used only curses, and not physical defense mechanisms, to protect the temple against intruders.Indiana Jones and the Seven Veils

His attitude cost the life of one of the local diggers, and everyone else in the pyramid barely escaped the same fate. Bernard was murdered in the jungles near Ceiba by the natives.","Victor Bernard was an archaeologist who briefly held the position of chairman of London University's archaeology department following the death of predecessor Joanna Campbell. Biography In 1926 Bernard supervised a dig in Tikal, Guatemala, with Indiana Jones serving as a foreman. Bernard was nearly killed by lethal traps inside a temple Jones had excavated when he wrongly assumed the Mayan builders had used only curses, and not physical defense mechanisms, to protect the temple against intruders.Indiana Jones and the Seven Veils His attitude cost the life of one of the local diggers, and everyone else in the pyramid barely escaped the same fate. Bernard later blamed Jones for the disaster. Later that year, while Jones was searching for missing explorer Percy Fawcett, Bernard and his goons tried to overpower Jones, his wife Deirdre and the plane's pilot. Bernard was murdered in the jungles near Ceiba by the natives. After his death, Jones encountered the shrunken heads of Bernard "
57b2d86aeda7,Samwell Blackwood,Game of Thrones,"Death: 132 ACBurning Mill, the Riverlands","After his death, Samwell is succeeded by his son Benjicot, with his brother, Willem, acting as regent. Amos Bracken taunts Willem about Samwell's death during his parley with Daemon.","Lord Samwell Blackwood was the Lord of Raventree Hall and head of House Blackwood during the reigns of Viserys I and Aegon II. Biography House of the Dragon: Season 1 The Small Council discuss a complaint made by Lord Blackwood to the crown that House Bracken is illegally annexing Blackwood lands. They eventually dismiss this as a problem that would be better handled by Lord Grover Tully, the liege lord to the Blackwoods and Brackens. Lyman Beesbury belatedly adds his opinion that the Blackwoods have the upper hand. House of the Dragon: Season 2 Aemond states that Samwell Blackwood was among the many casualties suffered in the Battle at the Burning Mill. After his death, Samwell is succeeded by his son Benjicot, with his brother, Willem, acting as regent. Amos Bracken taunts Willem about Samwell's death during his parley with Daemon. In the books In Fire & Blood, Samwell Blackwood lost a duel with Amos Bracken over Rhaenyra Targaryen's hand (in the show, this duel transpired betwe"
